Index,0 [0x0][0x0],1 [0x19][0x30],2 [0x5][0x8],3 [0x3][0x1c],4 [0x5][0xa],5 [0x3][0x1d],6 [0x4][0x1a],7 [0x5][0xc],8 [0x3][0x1e],9 [0x2][0x2c],10 [0x3][0x1f],11 [0x2][0x2d],12 [0x1a][0x30],13 [0x1b][0x30],14 [0x1c][0x30],15 [0x1d][0x30],16 [0x1e][0x30],17 [0x1f][0x30],18 [0x20][0x30],19 [0x19][0x31],20 [0x1a][0x31],21 [0x2][0x2e],22 [0x1b][0x31],23 [0x1c][0x31],24 [0x3][0x20],25 [0x3][0x21],26 [0x3][0x22],27 [0x1d][0x31],28 [0x3][0x23],29 [0x5][0xe],30 [0x3][0x24],31 [0x5][0x10],32 [0x5][0x12],33 [0x1e][0x31],34 [0x5][0x14],35 [0x5][0x16],36 [0x3][0x25],37 [0x2][0x2f],38 [0x3][0x26],39 [0x3][0x27],40 [0x5][0x18],41 [0x7][0x4],42 [0x3][0x28],43 [0x3][0x29],44 [0x1f][0x31],45 [0x20][0x31],46 [0x3][0x2a],47 [0x19][0x32],48 [0x1a][0x32],49 [0x1b][0x32],50 [0x1c][0x32],51 [0x1d][0x32],52 [0x1e][0x32],53 [0x1f][0x32],54 [0x20][0x32],55 [0x19][0x33],56 [0x3][0x2b],57 [0x1a][0x33],58 [0x1b][0x33]
3331,"Dragonflight",false,405,4,130,109,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,30,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
3332,"Dragonstrike",false,405,4,0,0,4138,4139,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,40,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3333,"Sword Dance",false,405,4,0,0,3217,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,10,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,true,0,false,false
3334,"Sword Dance",false,405,4,0,0,4140,4141,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,5,false,false,false,false,true,true,false,false,true,0,false,false
3335,"Enchain",false,405,4,130,109,3218,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3336,"Divider",false,405,4,130,109,3219,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,30,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
3337,"Icewind",false,405,4,0,0,4142,4143,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,44,4,true,0,0,0,0,0,false,25,0,0,1,2,0,0,0,0,0,false,false,73,false,false,false,false,false,false,false,false,true,0,false,false
3338,"Moonlight",false,405,4,0,0,4144,4145,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,22,0,true,0,0,0,0,0,false,20,0,0,1,7,0,0,0,0,0,false,false,74,false,false,false,false,false,false,false,false,true,0,false,false
3339,"Bloomshower",false,405,4,0,0,4146,4147,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,25,0,0,1,7,0,0,0,0,0,false,false,75,false,false,false,false,false,false,false,false,true,0,false,false
3340,"Marrow Drain",false,405,3,130,109,3212,3252,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,3,6,0,true,0,0,0,0,0,false,30,200,0,6,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
3341,"Marrow Drain",false,405,3,132,109,3213,3253,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,3,6,0,true,0,0,0,0,0,false,30,200,0,6,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
3342,"Marrow Drain",false,405,3,134,109,3214,3254,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,3,6,0,true,0,0,0,0,0,false,30,200,0,6,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
3343,"the Ram's Voice",false,405,2,132,109,1686,2167,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,6,0,true,0,0,0,0,0,false,30,300,58,5,2,0,0,0,0,0,true,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3344,"the Dragon's Voice",false,405,2,134,109,1687,2168,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,30,0,true,0,0,0,0,0,false,45,300,58,5,5,0,0,0,0,0,true,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3345,"Mean Thrash",false,405,4,130,109,1804,1871,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,3,6,0,true,0,0,0,0,0,false,20,100,0,3,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
3346,"Diarchy",false,405,4,130,109,1803,1870,0,-1,0,10,true,false,false,false,false,false,false,false,false,0,false,true,3,9,0,true,0,0,0,0,0,false,5,150,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3347,"Ball of Fire",false,405,4,130,79,1540,2150,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,true,2,6,0,true,0,0,0,0,0,false,30,200,0,6,1,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
3348,"Ball of Ice",false,405,4,130,80,1542,2152,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,true,2,6,0,true,0,0,0,0,0,false,30,200,0,6,2,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
3349,"Whirlwind Slash",false,405,4,130,109,3213,3253,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,6,0,true,0,0,0,0,0,false,30,10,0,1,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
3350,"Bitter End",false,405,4,0,0,3221,3261,0,-1,0,8,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,0,10,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3351,"Pradamante",false,405,4,130,109,3015,3016,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,30,10,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
3352,"Giga Jump",false,405,4,0,0,3220,3260,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,true,2,8,0,true,0,0,0,0,0,false,0,10,0,2,7,0,0,0,0,0,false,false,0,false,false,true,true,true,true,false,false,true,0,false,false
3353,"Tiny Song",false,405,4,0,0,3020,1375,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,6,0,0,true,0,0,0,0,0,false,0,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3354,"attack",false,405,1,0,0,3216,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,true,0,0,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3355,"attack",false,405,1,0,0,3224,3264,0,-1,0,5,false,false,false,true,false,false,false,false,false,0,false,true,3,6,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3356,"Full Force",false,405,4,0,0,3205,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
3357,"",false,405,5,83,0,85,1875,0,0,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,0,0,0,0,0,0,0,1,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3358,"Eyes on Me",false,405,3,130,109,1740,2186,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,30,0,true,0,0,0,0,0,false,40,100,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3359,"Aegis Boon",false,103,9,2232,186,2240,1877,0,0,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,50,0,false,11,0,0,0,0,false,0,0,0,8,7,0,0,0,1,0,false,false,0,false,false,false,true,true,true,true,false,true,0,false,false
3360,"Raw Destruction",false,103,9,2234,187,2243,1875,0,0,0,8,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,11,0,0,0,0,false,20,0,0,8,7,0,0,0,1,0,false,false,0,false,false,false,true,true,true,true,false,true,0,false,false
3361,"Cometeor",false,103,9,2238,189,2251,1883,0,0,0,25,false,false,false,false,false,false,true,false,false,0,true,true,2,8,0,true,11,0,0,0,0,false,25,0,0,8,7,0,0,0,1,0,false,false,1,false,false,false,true,true,true,true,false,true,0,false,false
3362,"Empyrean Rain",false,103,9,2236,188,2248,1880,0,0,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,30,0,false,11,0,0,0,0,false,20,0,0,8,7,0,0,0,1,0,false,false,0,false,false,false,true,true,true,true,false,true,0,false,false
3363,"テュポーン：自分中心円：ゴールドソーサー",false,405,3,130,109,4085,4086,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,3,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,false,false,false,false,false,true,0,false,false
3364,"テュポーン：ステージ外周：ゴールドソーサー",false,405,3,130,109,4087,4088,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,11,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,78,false,false,false,false,false,false,false,false,true,0,false,false
3365,"テュポーン：扇：ゴールドソーサー",false,405,3,130,109,4089,4090,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,11,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,5,false,false,false,false,false,false,false,false,true,0,false,false
3366,"テュポーン：直線：ゴールドソーサー",false,405,3,130,109,4091,4092,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,26,9,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,2,false,false,false,false,false,false,false,false,true,0,false,false
3367,"テュポーン：GT：ゴールドソーサー",false,405,3,130,109,4093,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
3368,"透明：テュポーン：GT：ゴールドソーサー",false,405,3,0,0,3745,3746,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,4,0,false,0,0,0,0,0,false,35,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,false,false,false,false,false,true,0,false,false
3369,"Landwaster",false,405,3,130,0,3201,3241,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,8,0,40,true,0,0,0,0,0,false,150,0,0,5,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0,false,false
3370,"Body Slam",false,405,3,132,0,3202,3242,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,38,0,true,0,0,0,0,0,false,30,0,0,3,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
3371,"Sidewise Slice",false,405,3,134,0,3203,3243,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,28,0,true,0,0,0,0,0,false,100,0,0,3,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
3372,"Seismic Impact",false,405,3,0,0,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,21,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
3373,"Blazing Shriek",false,405,3,0,0,3205,3245,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,50,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
3374,"Underfoot",false,405,3,0,0,4162,4163,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,4,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
3375,"Burst",false,405,3,0,0,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,8,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
3376,"",false,405,4,0,0,1378,3115,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,8,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3377,"Iron Kiss",false,61111,11,169,0,192,1875,0,0,0,60,false,false,false,false,false,false,true,false,false,0,true,true,2,5,0,true,0,0,26,0,0,false,10,25,58,3,7,0,0,0,1,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3378,"Spindly Finger",false,61116,11,169,0,4353,1875,0,0,0,60,false,false,false,false,false,false,true,false,false,0,true,true,2,5,0,true,0,0,26,0,0,false,10,100,65,0,0,0,0,0,1,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3379,"Pitch Bomb",false,61120,11,169,0,4354,1875,0,0,0,60,false,false,false,false,false,false,true,false,false,0,true,true,2,5,0,true,0,0,26,0,0,false,10,100,60,0,0,0,0,0,1,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3380,"Dragonkiller",false,405,3,0,0,4160,4161,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,10,0,true,0,0,0,0,0,false,0,0,0,2,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
3381,"Whirlwind Slash",false,405,3,130,109,3011,3012,0,-1,0,6,true,false,false,false,false,false,false,false,false,0,false,false,5,6,0,true,0,0,0,0,0,false,30,10,0,1,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
3382,"Bitter End",false,405,3,0,0,3013,3014,0,-1,0,8,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,0,10,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3383,"Pradamante",false,405,3,130,109,3015,3016,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,25,10,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
3384,"Flamethrower",false,405,4,0,0,3210,3250,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,3,12,0,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3385,"Heavy Swing",false,405,4,130,109,3211,3251,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,3,8,0,true,0,0,0,0,0,false,30,0,0,3,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
3386,"Mark XLI Quick-firing Cannon",false,405,4,130,109,3212,3252,0,-1,0,40,true,false,false,false,false,false,false,false,false,0,false,false,4,40,4,true,0,0,0,0,0,false,50,0,0,2,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0,false,false
3387,"Intake",false,405,4,0,0,3214,3254,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,5,40,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3388,"Mark XLIII Mini Cannon",false,405,4,130,109,3213,3253,0,-1,0,40,false,false,false,true,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,50,0,0,5,1,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
3389,"Flamethrower",false,405,4,130,109,3201,3241,0,-1,0,1,true,false,false,false,false,false,false,false,false,0,false,true,3,12,0,true,0,0,0,0,0,false,35,0,0,5,1,0,0,0,0,0,false,false,5,false,false,false,true,false,true,false,false,true,0,false,false
3390,"Flamethrower",false,405,4,0,0,1222,1875,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,true,3,17,0,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,false,false,false,true,0,false,false
3391,"Carpet Bomb",false,405,4,132,0,3202,3242,0,-1,0,40,true,false,false,false,false,false,true,false,false,0,false,true,1,0,0,false,0,0,0,0,0,false,10,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
3392,"Carpet Bomb",false,405,4,0,0,4183,4184,0,-1,0,40,false,false,false,true,false,false,true,false,false,0,false,true,2,5,0,true,0,0,0,0,0,false,30,0,0,5,1,0,0,0,0,0,false,false,1,false,false,false,false,true,false,false,false,true,0,false,false
3393,"Blitz",false,405,3,0,0,3203,3243,0,-1,0,40,false,false,false,true,false,false,true,false,false,0,false,false,8,0,4,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,2,false,false,true,true,true,true,false,false,true,0,false,false
3394,"Garlean Fire",false,405,3,132,109,3204,3244,0,-1,0,40,false,false,false,true,false,false,true,false,false,0,false,true,2,5,0,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3395,"Disdain",false,405,4,136,0,3201,3241,0,-1,0,100,false,false,false,true,false,false,true,false,false,0,false,false,2,8,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
3396,"Disdain",false,405,4,0,0,1222,1875,0,-1,0,100,false,false,false,true,false,false,true,false,false,0,false,true,2,8,0,true,0,0,0,0,0,false,40,0,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
3397,"Admonishment",false,405,4,130,0,3202,3242,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,4,40,12,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0,false,false
3398,"Admonishment",false,405,4,0,0,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,1,0,0,false,0,0,0,0,0,false,20,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
3399,"Admonishment",false,405,4,0,0,4095,4096,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,4,40,4,true,0,0,0,0,0,false,20,0,0,5,7,0,0,0,0,0,false,false,2,false,false,false,false,false,false,false,false,true,0,false,false
3400,"Outer Turmoil",false,405,4,134,0,3203,3243,0,-1,0,50,true,false,false,false,false,false,false,false,false,0,false,true,3,31,0,true,0,0,0,0,0,false,40,0,0,5,7,0,0,0,0,0,false,false,70,false,false,false,true,true,true,false,false,true,0,false,false
3401,"Animadversion",false,405,4,130,109,3205,3245,0,-1,0,50,true,false,false,false,false,false,false,false,false,0,false,true,5,50,0,true,0,0,0,0,0,false,100,0,0,5,7,0,0,0,0,0,false,false,72,false,false,false,true,true,true,false,false,true,0,false,false
3402,"Condescension",false,405,4,136,0,3206,3246,0,-1,0,50,false,false,false,true,false,false,true,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,25,0,0,5,1,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
3403,"Antipathy",false,405,4,0,0,3207,3247,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,true,0,false,false
3404,"Antipathy",false,405,0,0,0,4097,4098,0,-1,0,50,true,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,30,0,0,5,1,0,0,0,0,0,false,false,67,false,false,false,false,true,true,false,false,true,0,false,false
3405,"Antipathy",false,405,0,0,0,4099,4100,0,-1,0,50,true,false,false,false,false,false,false,false,false,0,false,false,2,12,0,true,0,0,0,0,0,false,30,0,0,5,1,0,0,0,0,0,false,false,68,false,false,false,false,true,false,false,false,true,0,false,false
3406,"Antipathy",false,405,0,0,0,4101,4102,0,-1,0,50,true,false,false,false,false,false,false,false,false,0,false,false,2,18,0,true,0,0,0,0,0,false,30,0,0,5,1,0,0,0,0,0,false,false,69,false,false,false,false,true,false,false,false,true,0,false,false
3407,"Inner Turmoil",false,405,4,132,0,3204,3244,0,-1,0,50,true,false,false,false,false,false,false,false,false,0,false,true,2,20,0,true,0,0,0,0,0,false,40,0,0,5,7,0,0,0,0,0,false,false,71,false,false,false,true,true,true,false,false,true,0,false,false
3408,"Detonation",false,405,4,0,0,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,5,10,0,true,2,0,0,0,0,false,70,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,true,true,0,false,false
3409,"Explosion",false,405,4,0,0,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,5,50,0,true,2,0,0,0,0,false,70,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,true,true,0,false,false
3410,"",false,405,4,0,0,1222,1875,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,14,0,true,0,0,0,0,0,false,100,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,false,false,false,false,false,true,0,false,false
3411,"Garlean Fire",false,405,3,132,109,1222,1875,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,true,2,8,0,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
3412,"Ancient Quaga",false,405,2,132,109,3316,3317,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,60,0,true,0,0,0,0,0,false,50,300,0,5,7,0,0,0,0,0,true,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3413,"Ancient Quake",false,405,2,0,0,3314,3315,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,60,0,true,0,0,0,0,0,false,0,300,0,5,4,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3414,"Black Hole",false,405,4,0,0,3204,3244,0,-1,0,23,true,false,false,false,false,false,false,false,false,0,false,true,3,15,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3415,"White Hole",false,405,4,130,109,3205,3245,0,-1,0,23,true,false,false,false,false,false,false,false,false,0,false,true,3,15,0,true,0,0,0,0,0,false,60,0,0,0,0,0,0,0,0,0,false,false,5,false,false,false,true,false,true,false,false,true,0,false,false
3416,"Shockwave",false,405,4,130,109,3206,3246,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,2,19,0,true,0,0,0,0,0,false,40,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3417,"",false,405,3,0,0,4152,1875,0,-1,0,20,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3418,"Hunter's Moon",false,405,3,0,0,3445,3446,0,-1,0,100,false,true,false,false,false,false,false,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
3419,"Aetherial Distribution",false,405,4,0,0,3201,3241,0,-1,0,100,false,true,true,false,true,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3420,"Dark IV",false,405,2,130,109,3735,3736,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,true,true,2,50,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3421,"Isten Burst",false,405,3,0,0,3228,3268,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,5,0,true,2,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
3422,"Sina Burst",false,405,2,0,0,1594,1847,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,10,0,true,2,0,0,0,0,false,0,0,0,6,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3423,"Salas Burst",false,405,2,0,0,2965,2966,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,8,0,true,2,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
3424,"Dark II",false,405,2,130,109,3204,3244,0,-1,0,5,true,false,false,false,false,false,false,false,false,0,false,false,3,50,0,true,0,0,0,0,0,false,25,70,0,6,7,0,0,0,0,0,false,false,3,false,false,false,true,true,true,false,false,true,0,false,false
3425,"Extend",false,405,2,130,109,4166,4167,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3426,"Blight",false,405,2,130,109,4168,4169,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,55,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
3427,"Aetherial Pull",false,405,4,0,0,3747,3748,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,2,50,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0,false,false
3428,"Aetherial Tide",false,405,4,0,0,3749,3750,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,2,50,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0,false,false
3429,"Comet",false,405,2,0,0,4177,4178,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,50,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,true,true,false,false,true,0,false,false
3430,"Meteor",false,405,2,0,0,4179,4180,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,50,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,true,true,false,false,true,0,false,false
3431,"Dark Fire",false,405,1,0,0,473,1903,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,true,true,1,5,0,true,0,0,0,0,0,true,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
3432,"Spark",false,405,2,130,109,484,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,30,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
