Index,0 [0x0][0x0],1 [0x19][0x30],2 [0x5][0x8],3 [0x3][0x1c],4 [0x5][0xa],5 [0x3][0x1d],6 [0x4][0x1a],7 [0x5][0xc],8 [0x3][0x1e],9 [0x2][0x2c],10 [0x3][0x1f],11 [0x2][0x2d],12 [0x1a][0x30],13 [0x1b][0x30],14 [0x1c][0x30],15 [0x1d][0x30],16 [0x1e][0x30],17 [0x1f][0x30],18 [0x20][0x30],19 [0x19][0x31],20 [0x1a][0x31],21 [0x2][0x2e],22 [0x1b][0x31],23 [0x1c][0x31],24 [0x3][0x20],25 [0x3][0x21],26 [0x3][0x22],27 [0x1d][0x31],28 [0x3][0x23],29 [0x5][0xe],30 [0x3][0x24],31 [0x5][0x10],32 [0x5][0x12],33 [0x1e][0x31],34 [0x5][0x14],35 [0x5][0x16],36 [0x3][0x25],37 [0x2][0x2f],38 [0x3][0x26],39 [0x3][0x27],40 [0x5][0x18],41 [0x7][0x4],42 [0x3][0x28],43 [0x3][0x29],44 [0x1f][0x31],45 [0x20][0x31],46 [0x3][0x2a],47 [0x19][0x32],48 [0x1a][0x32],49 [0x1b][0x32],50 [0x1c][0x32],51 [0x1d][0x32],52 [0x1e][0x32],53 [0x1f][0x32],54 [0x20][0x32],55 [0x19][0x33],56 [0x3][0x2b],57 [0x1a][0x33],58 [0x1b][0x33]
4743,"クイックステップ",false,405,4,0,0,4525,1875,0,-1,0,40,false,false,false,false,false,false,true,false,false,0,false,true,7,1,0,false,0,0,0,0,0,true,0,150,0,0,0,0,0,0,0,0,false,true,0,false,false,true,true,true,true,false,false,true,0,false,false
4744,"スルタンズブランド",false,405,4,102,85,4517,4518,0,-1,0,40,true,false,false,false,false,false,false,false,false,0,false,true,3,40,0,true,0,0,0,0,0,false,50,150,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4745,"アンブレイカブル",false,405,4,102,85,378,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,100,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4746,"スピリットウィズアウト",false,405,3,130,109,314,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,4,3,3,true,0,0,0,0,0,true,25,80,0,1,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0,false,false
4747,"ブラッドステイン",false,405,3,130,109,313,1892,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,5,0,true,0,0,0,0,0,true,25,80,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
4748,"",false,405,0,0,0,1378,3115,0,-1,0,50,false,true,true,true,true,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4749,"アクアボール",false,405,4,0,0,3675,3676,0,-1,0,50,false,false,false,true,false,false,false,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,false,true,true,false,false,true,0,false,false
4750,"リッパークロウ",false,405,3,132,0,3506,3507,0,-1,0,5,true,false,false,false,false,false,false,false,false,0,false,false,3,5,0,true,0,0,0,0,0,false,22,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,true,true,0,false,false
4751,"ファイアボール",false,405,3,134,0,3508,3509,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,35,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,true,true,0,false,false
4752,"火炎の息",false,405,3,0,0,3510,3511,0,-1,0,8,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,0,140,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,true,true,0,false,false
4753,"テールスマッシュ",false,405,3,136,0,3512,3513,0,-1,0,12,true,false,false,false,false,false,false,false,false,0,false,false,3,12,0,true,0,0,0,0,0,false,30,200,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,true,true,0,false,false
4754,"ワイルドチャージ",false,405,3,138,0,3514,3548,0,-1,0,100,false,true,false,true,false,false,false,false,false,0,false,false,8,0,8,true,0,0,0,0,0,false,35,0,0,3,7,0,0,0,0,0,false,false,0,false,false,true,true,true,true,false,true,true,0,false,false
4755,"大興奮",false,405,3,130,0,3515,1875,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,true,true,0,false,false
4756,"ボーンシェーカー",false,405,3,0,0,3516,1875,0,-1,0,30,true,false,false,false,false,false,false,false,false,0,false,false,5,30,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,true,true,0,false,false
4757,"テールスクリュー",false,405,4,130,109,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,100,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,true,0,false,false
4758,"原初の猛り",false,405,3,0,0,1176,1908,0,-1,0,25,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,2,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4759,"エーテル供給",false,405,3,0,0,3201,1875,0,-1,0,100,true,true,false,false,true,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4760,"陰の波動弾",false,405,4,2234,187,399,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4761,"",false,405,4,0,0,4488,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,true,false,false,0,false,false
4762,"削除予定",false,405,3,130,109,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,3,6,0,true,0,0,0,0,0,false,30,300,0,5,7,0,0,0,0,0,false,false,4,false,false,false,true,true,true,false,false,true,0,false,false
4763,"",false,405,3,0,0,-1,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,true,0,30,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,false,false,false,true,0,false,false
4764,"タッチダウン",false,405,3,0,0,1384,2101,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,10,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,false,0,false,false
4765,"",false,405,3,0,0,1700,1837,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,4,0,true,0,0,0,0,0,false,0,0,0,5,3,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,true,0,false,false
4766,"月光",false,405,3,0,0,3232,3272,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,true,true,6,40,0,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,true,true,true,true,false,false,true,0,false,false
4767,"月光",false,405,3,0,0,3232,3272,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,true,true,6,40,0,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,true,true,true,true,false,false,true,0,false,false
4768,"毒液",false,405,3,130,109,2886,2887,0,-1,0,10,true,false,false,false,false,false,false,false,false,0,true,true,3,10,0,true,0,0,0,0,0,false,30,200,0,5,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
4769,"猛焔【急】",false,405,3,0,0,3211,3251,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,20,0,true,0,0,0,0,0,false,30,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0,false,false
4770,"猛焔【急】",false,405,3,130,109,3209,3249,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,15,0,true,0,0,0,0,0,false,40,0,0,1,7,0,0,0,0,0,false,false,94,false,false,false,false,false,true,false,true,true,0,false,false
4771,"バリスティックミサイル",false,405,0,0,0,2955,2956,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,2,0,true,0,0,0,0,0,false,40,0,0,5,7,0,0,0,0,0,false,false,46,false,false,false,false,false,false,false,false,true,0,false,false
4772,"毛状羽",false,405,3,0,0,3213,3253,0,-1,0,6,true,false,false,false,false,false,false,false,false,0,false,false,4,6,3,true,0,0,0,0,0,false,0,120,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4773,"サイドスリップ",false,405,3,0,0,3215,3255,0,-1,0,40,true,false,false,false,false,false,false,false,false,0,false,true,2,40,0,true,0,0,0,0,0,false,0,220,0,5,3,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4774,"リヴァレーション",false,405,3,130,109,3209,3249,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,2,4,0,true,0,0,0,0,0,false,40,0,0,1,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4775,"紅蓮の炎",false,405,3,130,109,3208,3248,0,-1,0,10,true,false,false,false,false,false,false,false,false,0,false,false,5,10,0,true,0,0,0,0,0,false,20,400,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
4776,"極楽の風",false,405,4,0,0,3207,1875,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,500,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4777,"",false,405,4,0,0,1378,3115,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
4778,"魔導フィールド",false,405,4,0,0,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
4779,"招来",false,405,2,187,93,189,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,30,60,58,5,4,0,0,0,0,0,true,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4780,"クラックルヒス",false,405,3,0,0,3207,3247,0,-1,0,25,true,false,false,false,false,false,false,false,false,0,false,false,3,25,0,true,0,0,0,0,0,false,10,220,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4781,"クリティカルリップ",false,405,3,130,109,3208,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,140,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4782,"エレクトリファクション",false,405,3,0,0,3211,3251,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,0,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4783,"エレクトリックバースト",false,405,3,130,109,3213,3253,0,-1,0,40,true,false,false,false,false,false,false,false,false,0,false,false,5,40,0,true,0,0,0,0,0,false,0,300,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4784,"",false,405,0,0,0,1096,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
4785,"カーバンクル・ルビー",false,405,2,187,91,189,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,60,25,58,0,0,0,0,0,0,0,true,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4786,"カーバンクル・オブシダン",false,405,2,187,86,189,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,60,25,58,0,0,0,0,0,0,0,true,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4787,"ウィングカッター",false,405,3,130,109,1116,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,false,3,6,0,true,0,0,0,0,0,false,30,60,0,5,3,0,0,0,0,0,false,false,3,false,false,false,true,true,true,false,false,true,0,false,false
4788,"サイレス",false,405,2,130,81,465,1875,0,-1,0,50,false,false,false,true,false,false,false,false,false,0,true,false,1,0,0,true,0,0,0,0,0,false,30,200,0,0,0,0,0,0,0,0,true,false,0,false,true,false,true,true,true,false,false,true,0,false,false
4789,"トルネド",false,405,2,98,81,2281,2350,0,-1,0,50,false,false,false,true,false,false,false,false,false,0,true,false,2,6,0,true,0,0,0,0,0,false,50,100,0,5,3,0,0,0,0,0,false,false,0,false,true,false,true,true,true,false,false,true,0,false,false
4790,"ブリッツ",false,405,3,0,0,3203,3243,0,-1,0,40,false,false,false,true,false,false,false,false,false,0,false,false,8,0,4,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,true,true,true,true,false,false,true,0,false,false
4791,"テールスクリュー",false,405,4,130,109,3206,1875,0,-1,0,25,false,false,false,false,false,false,true,false,false,0,false,false,2,4,0,true,0,0,0,0,0,false,30,60,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
4792,"串刺し",false,405,4,0,0,3201,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,60,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4793,"コラプス",false,405,2,0,0,478,1875,0,-1,0,25,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,10,30,0,5,7,0,0,0,0,1,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4794,"シート・オブ・アイス",false,405,3,130,109,1823,1859,0,-1,0,25,false,false,false,false,false,false,true,false,false,0,false,true,2,5,0,true,0,0,0,0,0,false,30,60,0,5,2,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
4795,"サライヴォススナップ",false,405,3,0,0,1380,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,60,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4796,"○削除予定",false,405,3,0,0,1222,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,60,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4797,"ウィップクラック",false,405,3,0,0,1195,1875,0,-1,0,0,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,60,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4798,"キリングパウ",false,405,3,130,109,3203,3243,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,3,8,0,true,0,0,0,0,0,false,0,60,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4799,"テイルスナップ",false,405,3,130,109,1692,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,3,6,0,true,0,0,0,0,0,false,30,60,0,3,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
4800,"自爆",false,61126,12,0,0,1222,1875,0,0,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,25,0,0,false,10,0,0,0,0,0,0,0,1,0,false,false,0,false,false,false,true,false,false,false,false,true,0,false,false
4801,"狙撃",false,405,3,132,109,3076,1875,0,-1,0,25,false,false,false,true,false,false,false,false,false,0,true,false,1,0,0,true,0,0,0,0,0,false,0,30,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4802,"カカフォニー",false,405,4,0,0,1690,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,350,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4803,"コールドアイ",false,405,3,132,109,1689,2169,0,-1,0,50,false,false,false,false,false,false,true,false,false,0,false,true,2,6,0,true,0,0,0,0,0,false,30,250,0,5,2,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
4804,"豹変",false,405,4,0,0,3922,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4805,"叩きつけ",false,405,3,130,109,2632,2633,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,4,3,3,true,0,0,0,0,0,false,25,60,0,3,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0,false,false
4806,"",false,405,4,0,0,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
4807,"ラストソング",false,405,4,0,0,3407,3408,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,60,0,true,2,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4808,"プライモーディアルバーク",false,405,3,130,109,3212,3252,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,6,0,true,0,0,0,0,0,false,30,0,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
4809,"アイアンジャスティス",false,405,3,130,109,3493,3494,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,3,5,0,true,0,0,0,0,0,false,25,60,0,1,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
4810,"ジタバタ",false,405,3,130,109,2743,2744,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,3,0,true,0,0,0,0,0,false,25,60,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
4811,"自爆",false,405,2,130,109,1709,1710,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,false,2,20,0,true,2,0,0,0,0,false,50,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4812,"デッド・オア・アライブ",false,405,3,130,109,2536,2537,0,-1,0,25,true,false,false,false,false,false,false,false,false,0,true,true,4,30,3,true,0,0,0,0,0,false,22,250,0,5,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0,false,false
4813,"",false,405,3,130,109,1495,2113,0,-1,0,50,false,false,false,false,false,false,true,false,false,0,true,true,2,6,0,true,0,0,0,0,0,false,30,60,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
4814,"蓄電",false,405,3,0,0,3206,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4815,"ブラックメナス",false,405,3,0,0,3213,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
4816,"ブラックメナス",false,405,3,0,0,3212,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4817,"ブラックメナス",false,405,3,130,0,4521,4522,0,-1,0,0,false,false,false,false,false,false,true,false,false,0,false,false,7,5,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,false,false,false,false,false,true,0,false,false
4818,"インフォメーションディスクロージャー",false,405,3,0,0,4503,4504,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,false,4,20,22,true,0,0,0,0,0,false,80,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0,false,false
4819,"エッグノッグ",false,405,4,130,109,3204,1875,0,-1,0,30,true,true,true,false,true,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,30,50,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4820,"防御態勢",false,405,4,130,109,535,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,15,0,false,0,0,0,0,0,true,50,200,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4821,"ダークファイガ",false,405,2,130,79,487,1875,0,-1,0,25,false,false,false,false,false,false,true,false,false,0,true,true,2,5,0,true,0,0,0,0,0,false,25,150,0,5,1,0,0,0,0,0,true,false,1,false,false,false,true,true,true,false,false,true,0,false,false
4822,"スパイクテール",false,405,3,130,109,1697,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,true,false,1,0,0,true,0,0,0,0,0,false,0,60,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4823,"エアロブラスト",false,405,3,134,109,2551,2552,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,36,0,true,0,0,0,0,0,false,30,0,0,5,3,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4824,"大放電",false,405,2,130,109,2255,2266,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,30,0,true,0,0,0,0,0,false,0,100,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4825,"オートマチックカノン",false,405,3,130,109,3541,3542,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,40,5,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,2,false,false,false,true,false,true,false,false,true,0,false,false
4826,"ライトニングウェブ",false,405,3,130,109,1706,2139,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,30,0,0,5,5,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
4827,"プラズマリリース",false,405,3,130,109,1708,2140,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,30,0,true,0,0,0,0,0,false,20,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4828,"蒸気噴出",false,405,3,0,0,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,4,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,false,0,false,false
4829,"",false,405,0,0,0,1378,3115,0,-1,0,50,false,true,true,true,true,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
4830,"シー・オブ・ピッチ",false,405,3,0,0,1751,1838,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,4,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4831,"ダークブリザラ",false,405,2,130,109,525,1925,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,30,0,0,5,2,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
4832,"",false,405,3,0,0,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
4833,"ダークブリザガ",false,405,2,106,80,482,1906,0,-1,0,32,false,false,false,false,false,false,true,false,false,0,true,true,2,5,0,true,0,0,0,0,0,false,30,0,0,5,2,0,0,0,0,0,true,false,1,false,false,false,true,false,true,false,false,true,0,false,false
4834,"殴打",false,405,4,0,0,3421,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,60,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4835,"岩石投げ",false,405,4,130,109,3573,3574,0,-1,0,25,false,false,false,false,false,false,true,false,false,0,false,true,2,5,0,true,0,0,0,0,0,false,30,60,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
4836,"",false,405,14,0,0,3191,3197,0,0,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,1,0,false,false,0,false,false,false,false,false,false,true,false,true,0,false,true
4837,"グラビデフォース",false,405,2,100,86,503,1924,0,-1,0,25,false,false,false,false,false,false,true,false,false,0,true,true,2,6,0,true,0,0,0,0,0,false,30,150,0,5,7,0,0,0,0,0,true,false,1,false,false,false,true,true,true,false,false,true,0,false,false
4838,"ショック",false,405,2,130,109,3796,1875,0,-1,0,40,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,true,50,150,0,5,7,0,0,0,0,0,true,false,0,false,false,false,true,true,true,false,false,true,0,false,false
4839,"メギドフレイム",false,405,2,130,109,4172,4360,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,4,50,8,true,0,0,0,0,0,false,30,150,0,5,1,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0,false,false
4840,"ダークファイガ",false,405,2,0,0,487,1875,0,-1,0,40,false,false,false,false,false,false,true,false,false,0,true,true,2,5,0,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,true,false,1,false,false,false,true,true,true,false,false,true,0,false,false
4841,"シー・オブ・ピッチ",false,405,2,130,109,2364,2368,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,20,400,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,true,0,false,false
4842,"メテオインパクト",false,405,2,130,109,2364,2368,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,80,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,true,0,false,false
4843,"メテオインパクト",false,405,3,0,0,2772,2773,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,100,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0,false,false
4844,"デブリバースト",false,405,3,0,0,2774,2775,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,100,0,true,2,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0,false,false
