Index,0 [0x0][0x0],1 [0x2][0xc],2 [0x0][0x4],3 [0x2][0xd],4 [0x2][0xe],5 [0x2][0xf],6 [0x2][0x10],7 [0x2][0x11],8 [0x0][0x8],9 [0x3][0x14]
973,"Dérive du Zéphyr",0,"Dérive du Zéphyr",0,0,1,0,0,"<switch:la Dérive du Zéphyr/à la Dérive du Zéphyr/de la Dérive du Zéphyr>",0
974,"Vergers d'Estival",0,"Vergers d'Estival",0,0,1,0,0,"<switch:les vergers d'Estival/aux vergers d'Estival/des vergers d'Estival>",0
975,"Ouest de la rivière d'Agelyss",0,"Ouest de la rivière d'Agelyss",0,0,1,0,0,"<switch:l'ouest de la rivière d'Agelyss/à l'ouest de la rivière d'Agelyss/de l'ouest de la rivière d'Agelyss>",0
976,"Baie de Moraby",0,"Baie de Moraby",0,0,1,0,0,"<switch:la baie de Moraby/à la baie de Moraby/de la baie de Moraby>",0
977,"La Cédrière",0,"La Cédrière",0,0,1,0,0,"<switch:La Cédrière/à La Cédrière/de La Cédrière>",0
978,"Sud des Rives sanglantes",0,"Sud des Rives sanglantes",0,0,1,0,0,"<switch:le sud des Rives sanglantes/au sud des Rives sanglantes/du sud des Rives sanglantes>",0
979,"Nord des Rives sanglantes",0,"Nord des Rives sanglantes",0,0,1,0,0,"<switch:le nord des Rives sanglantes/au nord des Rives sanglantes/du nord des Rives sanglantes>",0
980,"Est de la rivière d'Agelyss",0,"Est de la rivière d'Agelyss",0,0,1,0,0,"<switch:l'est de la rivière d'Agelyss/à l'est de la rivière d'Agelyss/de l'est de la rivière d'Agelyss>",0
981,"Le Juggernaut",0,"Le Juggernaut",0,0,1,0,0,"<switch:Le Juggernaut/au Juggernaut/du Juggernaut>",0
982,"Vallée du Crâne",0,"Vallée du Crâne",0,0,1,0,0,"<switch:la vallée du Crâne/à la vallée du Crâne/de la vallée du Crâne>",0
983,"Demipierre",0,"Demipierre",0,0,1,0,0,"<switch:Demipierre/à Demipierre/de Demipierre>",0
984,"Côte nord des îles d'Ombra",0,"Côte nord des îles d'Ombra",0,0,1,0,0,"<switch:la côte nord des îles d'Ombra/à la côte nord des îles d'Ombra/de la côte nord des îles d'Ombra>",0
985,"Côte sud des îles d'Ombra",0,"Côte sud des îles d'Ombra",0,0,1,0,0,"<switch:la côte sud des îles d'Ombra/à la côte sud des îles d'Ombra/de la côte sud des îles d'Ombra>",0
986,"Sud du lac d'Airain",0,"Sud du lac d'Airain",0,0,1,0,0,"<switch:le sud du lac d'Airain/au sud du lac d'Airain/du sud du lac d'Airain>",0
987,"Nord-est du lac d'Airain",0,"Nord-est du lac d'Airain",0,0,1,0,0,"<switch:le nord-est du lac d'Airain/au nord-est du lac d'Airain/du nord-est du lac d'Airain>",0
988,"Bas-fonds du lac d'Airain",0,"Bas-fonds du lac d'Airain",0,0,1,0,0,"<switch:les bas-fonds du lac d'Airain/aux bas-fonds du lac d'Airain/des bas-fonds du lac d'Airain>",0
989,"L'Ascension",0,"L'Ascension",0,0,1,0,0,"<switch:L'Ascension/à L'Ascension/de L'Ascension>",0
990,"Amont de la Suie",0,"Amont de la Suie",0,0,1,0,0,"<switch:l'amont de la Suie/en amont de la Suie/de l'amont de la Suie>",0
991,"Aval de la Suie",0,"Aval de la Suie",0,0,1,0,0,"<switch:l'aval de la Suie/en aval de la Suie/de l'aval de la Suie>",0
992,"Nord des Os desséchés",0,"Nord des Os desséchés",0,0,1,0,0,"<switch:le nord des Os desséchés/au nord des Os desséchés/du nord des Os desséchés>",0
993,"Sud des Os desséchés",0,"Sud des Os desséchés",0,0,1,0,0,"<switch:le sud des Os desséchés/au sud des Os desséchés/du sud des Os desséchés>",0
994,"Rivière bordeaux",0,"Rivière bordeaux",0,0,1,0,0,"<switch:la rivière bordeaux/à la rivière bordeaux/de la rivière bordeaux>",0
995,"Zahar'ak",0,"Zahar'ak",0,0,1,0,0,"<switch:Zahar'ak/à Zahar'ak/de Zahar'ak>",0
996,"Désert de Sagolii",0,"Désert de Sagolii",0,0,1,0,0,"<switch:le désert de Sagolii/au désert de Sagolii/du désert de Sagolii>",0
997,"Dunes de Sagolii",0,"Dunes de Sagolii",0,0,1,0,0,"<switch:les dunes de Sagolii/aux dunes de Sagolii/des dunes de Sagolii>",0
998,"Brumebleue",0,"Brumebleue",0,0,1,0,0,"<switch:Brumebleue/à Brumebleue/de Brumebleue>",0
999,"Amont du ruisseau du Thé noir",0,"Amont du ruisseau du Thé noir",0,0,1,0,0,"<switch:l'amont du ruisseau du Thé noir/en amont du ruisseau du Thé noir/de l'amont du ruisseau du Thé noir>",0
1000,"Ravin des Lamentations",0,"Ravin des Lamentations",0,0,1,0,0,"<switch:le ravin des Lamentations/au ravin des Lamentations/du ravin des Lamentations>",0
1001,"Mer de Rhotano (proue)",0,"Mer de Rhotano (proue)",0,0,1,0,0,"<switch:la mer de Rhotano (proue)/sur la mer de Rhotano (proue)/de la mer de Rhotano (proue)>",0
1002,"Mer de Rhotano (poupe)",0,"Mer de Rhotano (poupe)",0,0,1,0,0,"<switch:la mer de Rhotano (poupe)/sur la mer de Rhotano (poupe)/de la mer de Rhotano (poupe)>",0
1003,"Étang dégelé",0,"Étang dégelé",0,0,1,0,0,"<switch:l'étang dégelé/à l'étang dégelé/de l'étang dégelé>",0
1004,"Clairétang",0,"Clairétang",0,0,1,0,0,"<switch:le Clairétang/au Clairétang/du Clairétang>",0
1005,"Malétang (berge sud)",0,"Malétang (berge sud)",0,0,1,0,0,"<switch:le Malétang (berge sud)/au Malétang (berge sud)/du Malétang (berge sud)>",0
1006,"Malétang (berge ouest)",0,"Malétang (berge ouest)",0,0,1,0,0,"<switch:le Malétang (berge ouest)/au Malétang (berge ouest)/du Malétang (berge ouest)>",0
1007,"Morne (ouest)",0,"Morne (ouest)",0,0,1,0,0,"<switch:Morne/à Morne/de Morne>",0
1008,"Rivière Thaliak (amont)",0,"Rivière Thaliak (amont)",0,0,1,0,0,"<switch:la rivière Thaliak (amont)/à la rivière Thaliak (amont)/de la rivière Thaliak (amont)>",0
1009,"Rivière Thaliak (centre)",0,"Rivière Thaliak (centre)",0,0,1,0,0,"<switch:la rivière Thaliak (centre)/à la rivière Thaliak (centre)/de la rivière Thaliak (centre)>",0
1010,"Nuages de Sohm Al",0,"Nuages de Sohm Al",0,0,1,0,0,"<switch:les nuages de Sohm Al/dans les nuages de Sohm Al/des nuages de Sohm Al>",0
1011,"Nappe de liquide magismologique",0,"Nappe de liquide magismologique",0,0,1,0,0,"<switch:la nappe de liquide magismologique/à la nappe de liquide magismologique/de la nappe de liquide magismologique>",0
1012,"Nord-ouest du lac d'Airain",0,"Nord-ouest du lac d'Airain",0,0,1,0,0,"<switch:le nord-ouest du lac d'Airain/au nord-ouest du lac d'Airain/du nord-ouest du lac d'Airain>",0
1013,"",0,"",0,0,0,0,0,"",0
1014,"",0,"",0,0,0,0,0,"",0
1015,"",0,"",0,0,0,0,0,"",0
1016,"",0,"",0,0,0,0,0,"",0
1017,"",0,"",0,0,0,0,0,"",0
1018,"",0,"",0,0,0,0,0,"",0
1019,"",0,"",0,0,0,0,0,"",0
1020,"",0,"",0,0,0,0,0,"",0
1021,"",0,"",0,0,0,0,0,"",0
1022,"",0,"",0,0,0,0,0,"",0
1023,"",0,"",0,0,0,0,0,"",0
1024,"",0,"",0,0,0,0,0,"",0
1025,"",0,"",0,0,0,0,0,"",0
1026,"",0,"",0,0,0,0,0,"",0
1027,"",0,"",0,0,0,0,0,"",0
1028,"",0,"",0,0,0,0,0,"",0
1029,"",0,"",0,0,0,0,0,"",0
1030,"",0,"",0,0,0,0,0,"",0
1031,"",0,"",0,0,0,0,0,"",0
1032,"",0,"",0,0,0,0,0,"",0
1033,"",0,"",0,0,0,0,0,"",0
1034,"",0,"",0,0,0,0,0,"",0
1035,"",0,"",0,0,0,0,0,"",0
1036,"",0,"",0,0,0,0,0,"",0
1037,"",0,"",0,0,0,0,0,"",0
1038,"",0,"",0,0,0,0,0,"",0
1039,"",0,"",0,0,0,0,0,"",0
1040,"",0,"",0,0,0,0,0,"",0
1041,"",0,"",0,0,0,0,0,"",0
1042,"",0,"",0,0,0,0,0,"",0
1043,"",0,"",0,0,0,0,0,"",0
1044,"",0,"",0,0,0,0,0,"",0
1045,"",0,"",0,0,0,0,0,"",0
1046,"",0,"",0,0,0,0,0,"",0
1047,"",0,"",0,0,0,0,0,"",0
1048,"",0,"",0,0,0,0,0,"",0
1049,"",0,"",0,0,0,0,0,"",0
1050,"Mille Gueules de Toto-Rak",0,"Mille Gueules de Toto-Rak",0,0,1,0,0,"<switch:les Mille Gueules de Toto-Rak/aux Mille Gueules de Toto-Rak/des Mille Gueules de Toto-Rak>",0
1051,"Hypogée de Tam-Tara",0,"Hypogée de Tam-Tara",0,0,1,0,0,"<switch:l'Hypogée de Tam-Tara/à l'Hypogée de Tam-Tara/de l'Hypogée de Tam-Tara>",0
1052,"Mines de Clochecuivre",0,"Mines de Clochecuivre",0,0,1,0,0,"<switch:les Mines de Clochecuivre/aux Mines de Clochecuivre/des Mines de Clochecuivre>",0
1053,"Sastasha",0,"Sastasha",0,0,1,0,0,"<switch:Sastasha/à Sastasha/de Sastasha>",0
1054,"Val d'Aurum",0,"Val d'Aurum",0,0,1,0,0,"<switch:le Val d'Aurum/au Val d'Aurum/du Val d'Aurum>",0
1055,"Manoir des Haukke",0,"Manoir des Haukke",0,0,1,0,0,"<switch:le Manoir des Haukke/au Manoir des Haukke/du Manoir des Haukke>",0
1056,"Halatali",0,"Halatali",0,0,1,0,0,"<switch:Halatali/à Halatali/de Halatali>",0
1057,"Bivouac de Brayflox",0,"Bivouac de Brayflox",0,0,1,0,0,"<switch:le Bivouac de Brayflox/au Bivouac de Brayflox/du Bivouac de Brayflox>",0
1058,"Temple enseveli de Qarn",0,"Temple enseveli de Qarn",0,0,1,0,0,"<switch:le Temple enseveli de Qarn/au Temple enseveli de Qarn/du Temple enseveli de Qarn>",0
1059,"Palais du Vagabond",0,"Palais du Vagabond",0,0,1,0,0,"<switch:le Palais du Vagabond/au Palais du Vagabond/du Palais du Vagabond>",0
1060,"Vigile de Pierre",0,"Vigile de Pierre",0,0,1,0,0,"<switch:le Vigile de Pierre/au Vigile de Pierre/du Vigile de Pierre>",0
1061,"Gouffre hurlant",0,"Gouffre hurlant",0,0,1,0,0,"<switch:le Gouffre hurlant/au Gouffre hurlant/du Gouffre hurlant>",0
1062,"Forteresse de Dzemael",0,"Forteresse de Dzemael",0,0,1,0,0,"<switch:la Forteresse de Dzemael/à la Forteresse de Dzemael/de la Forteresse de Dzemael>",0
1063,"Château d'Amdapor",0,"Château d'Amdapor",0,0,1,0,0,"<switch:le Château d'Amdapor/au Château d'Amdapor/du Château d'Amdapor>",0
1064,"Phare de Sirius",0,"Phare de Sirius",0,0,1,0,0,"<switch:le Phare de Sirius/au Phare de Sirius/du Phare de Sirius>",0
1065,"Mines de Clochecuivre (brutal)",0,"Mines de Clochecuivre (brutal)",0,0,1,0,0,"<switch:les Mines de Clochecuivre (brutal)/aux Mines de Clochecuivre (brutal)/des Mines de Clochecuivre (brutal)>",0
1066,"Manoir des Haukke (brutal)",0,"Manoir des Haukke (brutal)",0,0,1,0,0,"<switch:le Manoir des Haukke (brutal)/au Manoir des Haukke (brutal)/du Manoir des Haukke (brutal)>",0
1067,"Bivouac de Brayflox (brutal)",0,"Bivouac de Brayflox (brutal)",0,0,1,0,0,"<switch:le Bivouac de Brayflox (brutal)/au Bivouac de Brayflox (brutal)/du Bivouac de Brayflox (brutal)>",0
1068,"Halatali (brutal)",0,"Halatali (brutal)",0,0,1,0,0,"<switch:Halatali (brutal)/à Halatali (brutal)/de Halatali (brutal)>",0
1069,"Vestiges de la cité d'Amdapor",0,"Vestiges de la cité d'Amdapor",0,0,1,0,0,"<switch:les Vestiges de la cité d'Amdapor/aux Vestiges de la cité d'Amdapor/des Vestiges de la cité d'Amdapor>",0
1070,"",0,"",0,0,0,0,0,"",0
1071,"",0,"",0,0,0,0,0,"",0
1072,"",0,"",0,0,0,0,0,"",0
1073,"",0,"",0,0,0,0,0,"",0
1074,"",0,"",0,0,0,0,0,"",0
1075,"",0,"",0,0,0,0,0,"",0
1076,"",0,"",0,0,0,0,0,"",0
1077,"",0,"",0,0,0,0,0,"",0
1078,"",0,"",0,0,0,0,0,"",0
1079,"",0,"",0,0,0,0,0,"",0
1080,"",0,"",0,0,0,0,0,"",0
1081,"",0,"",0,0,0,0,0,"",0
1082,"",0,"",0,0,0,0,0,"",0
1083,"",0,"",0,0,0,0,0,"",0
1084,"",0,"",0,0,0,0,0,"",0
1085,"",0,"",0,0,0,0,0,"",0
1086,"",0,"",0,0,0,0,0,"",0
1087,"",0,"",0,0,0,0,0,"",0
1088,"",0,"",0,0,0,0,0,"",0
1089,"",0,"",0,0,0,0,0,"",0
1090,"",0,"",0,0,0,0,0,"",0
1091,"",0,"",0,0,0,0,0,"",0
1092,"",0,"",0,0,0,0,0,"",0
1093,"",0,"",0,0,0,0,0,"",0
1094,"",0,"",0,0,0,0,0,"",0
1095,"",0,"",0,0,0,0,0,"",0
1096,"",0,"",0,0,0,0,0,"",0
1097,"",0,"",0,0,0,0,0,"",0
1098,"",0,"",0,0,0,0,0,"",0
1099,"",0,"",0,0,0,0,0,"",0
1100,"Maisonnette - Brumée",0,"Maisonnette - Brumée",0,0,1,0,0,"<switch:la maisonnette de Brumée/à la maisonnette de Brumée/de la maisonnette de Brumée>",0
1101,"Pavillon - Brumée",0,"Pavillon - Brumée",0,0,1,0,0,"<switch:le pavillon de Brumée/au pavillon de Brumée/du pavillon de Brumée>",0
1102,"Villa - Brumée",0,"Villa - Brumée",0,0,1,0,0,"<switch:la villa de Brumée/à la villa de Brumée/de la villa de Brumée>",0
1103,"Maisonnette - La Coupe",0,"Maisonnette - La Coupe",0,0,1,0,0,"<switch:la maisonnette de La Coupe/à la maisonnette de La Coupe/de la maisonnette de La Coupe>",0
1104,"Pavillon - La Coupe",0,"Pavillon - La Coupe",0,0,1,0,0,"<switch:le pavillon de La Coupe/au pavillon de La Coupe/du pavillon de La Coupe>",0
1105,"Villa - La Coupe",0,"Villa - La Coupe",0,0,1,0,0,"<switch:la villa de La Coupe/à la villa de La Coupe/de la villa de La Coupe>",0
1106,"Maisonnette - Lavandière",0,"Maisonnette - Lavandière",0,0,1,0,0,"<switch:la maisonnette de Lavandière/à la maisonnette de Lavandière/de la maisonnette de Lavandière>",0
1107,"Pavillon - Lavandière",0,"Pavillon - Lavandière",0,0,1,0,0,"<switch:le pavillon de Lavandière/au pavillon de Lavandière/du pavillon de Lavandière>",0
1108,"Villa - Lavandière",0,"Villa - Lavandière",0,0,1,0,0,"<switch:la villa de Lavandière/à la villa de Lavandière/de la villa de Lavandière>",0
1109,"Rez-de-chaussée",0,"Rez-de-chaussée",0,0,1,0,0,"<switch:le rez-de-chaussée/au rez-de-chaussée/du rez-de-chaussée>",0
1110,"1er étage",0,"1er étage",0,0,1,0,0,"<switch:le 1er étage/au 1er étage/du 1er étage>",0
1111,"Cave",0,"Cave",0,0,1,0,0,"<switch:la cave/à la cave/de la cave>",0
1112,"Rez-de-chaussée",0,"Rez-de-chaussée",0,0,1,0,0,"<switch:le rez-de-chaussée/au rez-de-chaussée/du rez-de-chaussée>",0
1113,"1er étage",0,"1er étage",0,0,1,0,0,"<switch:le 1er étage/au 1er étage/du 1er étage>",0
1114,"Cave",0,"Cave",0,0,1,0,0,"<switch:la cave/à la cave/de la cave>",0
1115,"1",0,"1",0,0,1,0,0,"",0
1116,"2",0,"2",0,0,1,0,0,"",0
1117,"3",0,"3",0,0,1,0,0,"",0
1118,"4",0,"4",0,0,1,0,0,"",0
1119,"5",0,"5",0,0,1,0,0,"",0
1120,"6",0,"6",0,0,1,0,0,"",0
1121,"7",0,"7",0,0,1,0,0,"",0
1122,"8",0,"8",0,0,1,0,0,"",0
1123,"9",0,"9",0,0,1,0,0,"",0
1124,"10",0,"10",0,0,1,0,0,"",0
1125,"11",0,"11",0,0,1,0,0,"",0
1126,"12",0,"12",0,0,1,0,0,"",0
1127,"13",0,"13",0,0,1,0,0,"",0
1128,"14",0,"14",0,0,1,0,0,"",0
1129,"15",0,"15",0,0,1,0,0,"",0
1130,"16",0,"16",0,0,1,0,0,"",0
1131,"17",0,"17",0,0,1,0,0,"",0
1132,"18",0,"18",0,0,1,0,0,"",0
1133,"19",0,"19",0,0,1,0,0,"",0
1134,"20",0,"20",0,0,1,0,0,"",0
1135,"21",0,"21",0,0,1,0,0,"",0
1136,"22",0,"22",0,0,1,0,0,"",0
1137,"23",0,"23",0,0,1,0,0,"",0
1138,"24",0,"24",0,0,1,0,0,"",0
1139,"25",0,"25",0,0,1,0,0,"",0
1140,"26",0,"26",0,0,1,0,0,"",0
1141,"27",0,"27",0,0,1,0,0,"",0
1142,"28",0,"28",0,0,1,0,0,"",0
1143,"29",0,"29",0,0,1,0,0,"",0
1144,"30",0,"30",0,0,1,0,0,"",0
1145,"Maison (compagnie libre)",0,"Maison (compagnie libre)",0,0,1,0,0,"<switch:la maison (compagnie libre)/à la maison (compagnie libre)/de la maison (compagnie libre)>",0
1146,"Officier du logement",0,"Officier du logement",0,0,1,0,0,"<switch:l'officier du logement/à l'officier du logement/de l'officier du logement>",0
1147,"Rez-de-chaussée",0,"Rez-de-chaussée",0,0,1,0,0,"<switch:le rez-de-chaussée/au rez-de-chaussée/du rez-de-chaussée>",0
1148,"Cave",0,"Cave",0,0,1,0,0,"<switch:la cave/à la cave/de la cave>",0
1149,"Quai de Brumée",0,"Quai de Brumée",0,0,1,0,0,"<switch:le quai de Brumée/au quai de Brumée/du quai de Brumée>",0
1150,"Brumée est",0,"Brumée est",0,0,1,0,0,"<switch:Brumée est/à Brumée est/de Brumée est>",0
1151,"Lavandière est",0,"Lavandière est",0,0,1,0,0,"<switch:Lavandière est/à Lavandière est/de Lavandière est>",0
1152,"La Coupe nord",0,"La Coupe nord",0,0,1,0,0,"<switch:La Coupe nord/à La Coupe nord/de La Coupe nord>",0
1153,"La Coupe sud-est",0,"La Coupe sud-est",0,0,1,0,0,"<switch:La Coupe sud-est/à La Coupe sud-est/de La Coupe sud-est>",0
1154,"Garde de La Coupe",0,"Garde de La Coupe",0,0,1,0,0,"<switch:le Garde de La Coupe/au Garde de La Coupe/du Garde de La Coupe>",0
1155,"Brumée sud",0,"Brumée sud",0,0,1,0,0,"<switch:Brumée sud/à Brumée sud/de Brumée sud>",0
1156,"Brumée sud (quai)",0,"Brumée sud (quai)",0,0,1,0,0,"<switch:Brumée sud (quai)/à Brumée sud (quai)/de Brumée sud (quai)>",0
1157,"Chambre individuelle - Brumée",0,"Chambre individuelle - Brumée",0,0,1,0,0,"",0
1158,"Chambre individuelle - La Coupe",0,"Chambre individuelle - La Coupe",0,0,1,0,0,"",0
1159,"Chambre individuelle - Lavandière",0,"Chambre individuelle - Lavandière",0,0,1,0,0,"",0
1160,"Maison (individuelle)",0,"Maison (individuelle)",0,0,1,0,0,"<switch:la maison (individuelle)/à la maison (individuelle)/de la maison (individuelle)>",0
1161,"Brumée",0,"Brumée",0,0,1,0,0,"<switch:Brumée/à Brumée/de Brumée>",0
1162,"Brumée [Annexe]",0,"Brumée [Annexe]",0,0,1,0,0,"<switch:Annexeà Brumée [Annexe]/de Brumée [Annexe]>",0
1163,"La Coupe",0,"La Coupe",0,0,1,0,0,"<switch:La Coupe/à La Coupe/de La Coupe>",0
1164,"La Coupe [Annexe]",0,"La Coupe [Annexe]",0,0,1,0,0,"<switch:Annexeà La Coupe [Annexe]/de La Coupe [Annexe]>",0
1165,"Lavandière",0,"Lavandière",0,0,1,0,0,"<switch:Lavandière/à Lavandière/de Lavandière>",0
1166,"Lavandière [Annexe]",0,"Lavandière [Annexe]",0,0,1,0,0,"<switch:Annexeà Lavandière [Annexe]/de Lavandière [Annexe]>",0
1167,"L'Azuréenne [Annexe]",0,"L'Azuréenne [Annexe]",0,0,1,0,0,"<switch:Annexeà L'Azuréenne [Annexe]/de L'Azuréenne [Annexe]>",0
1168,"Place du Frimas [Annexe]",0,"Place du Frimas [Annexe]",0,0,1,0,0,"<switch:Annexeà la place du Frimas [Annexe]/de la place du Frimas [Annexe]>",0
1169,"Aqueduc de l'Amirale [Annexe]",0,"Aqueduc de l'Amirale [Annexe]",0,0,1,0,0,"<switch:Annexeà l'aqueduc de l'Amirale [Annexe]/de l'aqueduc de l'Amirale [Annexe]>",0
1170,"Bazar du littoral [Annexe]",0,"Bazar du littoral [Annexe]",0,0,1,0,0,"<switch:Annexeau bazar du littoral [Annexe]/du bazar du littoral [Annexe]>",0
1171,"Brumée nord-est [Annexe]",0,"Brumée nord-est [Annexe]",0,0,1,0,0,"<switch:Annexeà Brumée nord-est [Annexe]/de Brumée nord-est [Annexe]>",0
1172,"Brumée sud-est [Annexe]",0,"Brumée sud-est [Annexe]",0,0,1,0,0,"<switch:Annexeà Brumée sud-est [Annexe]/de Brumée sud-est [Annexe]>",0
1173,"Brumée centre [Annexe]",0,"Brumée centre [Annexe]",0,0,1,0,0,"<switch:Annexeà Brumée centre [Annexe]/de Brumée centre [Annexe]>",0
1174,"Brumée nord-ouest (quai) [Annexe]",0,"Brumée nord-ouest (quai) [Annexe]",0,0,1,0,0,"<switch:Brumée nord-ouest =Annexeà Brumée nord-ouest =Annexede Brumée nord-ouest =Annexe>",0
1175,"Brumée sud-ouest [Annexe]",0,"Brumée sud-ouest [Annexe]",0,0,1,0,0,"<switch:Annexeà Brumée sud-ouest [Annexe]/de Brumée sud-ouest [Annexe]>",0
1176,"Bazar du littoral [Annexe]",0,"Bazar du littoral [Annexe]",0,0,1,0,0,"<switch:Annexeau bazar du littoral [Annexe]/du bazar du littoral [Annexe]>",0
1177,"Fierté de Senna [Annexe]",0,"Fierté de Senna [Annexe]",0,0,1,0,0,"<switch:Annexeà la Fierté de Senna [Annexe]/de la Fierté de Senna [Annexe]>",0
1178,"Comptoirs de la Canopée [Annexe]",0,"Comptoirs de la Canopée [Annexe]",0,0,1,0,0,"<switch:Annexeaux comptoirs de la Canopée [Annexe]/des comptoirs de la Canopée [Annexe]>",0
1179,"Dolmen du Gardien [Annexe]",0,"Dolmen du Gardien [Annexe]",0,0,1,0,0,"<switch:Annexeau dolmen du Gardien [Annexe]/du dolmen du Gardien [Annexe]>",0
1180,"Comptoirs de la Bouquetière [Annexe]",0,"Comptoirs de la Bouquetière [Annexe]",0,0,1,0,0,"<switch:Annexeaux comptoirs de la Bouquetière [Annexe]/des comptoirs de la Bouquetière [Annexe]>",0
1181,"Lavandière nord-est [Annexe]",0,"Lavandière nord-est [Annexe]",0,0,1,0,0,"<switch:Annexeà Lavandière nord-est [Annexe]/de Lavandière nord-est [Annexe]>",0
1182,"Lavandière sud [Annexe]",0,"Lavandière sud [Annexe]",0,0,1,0,0,"<switch:Annexeà Lavandière sud [Annexe]/de Lavandière sud [Annexe]>",0
1183,"Lavandière nord-ouest [Annexe]",0,"Lavandière nord-ouest [Annexe]",0,0,1,0,0,"<switch:Annexeà Lavandière nord-ouest [Annexe]/de Lavandière nord-ouest [Annexe]>",0
1184,"Lavandière sud-ouest [Annexe]",0,"Lavandière sud-ouest [Annexe]",0,0,1,0,0,"<switch:Annexeà Lavandière sud-ouest [Annexe]/de Lavandière sud-ouest [Annexe]>",0
1185,"Yainu-Par [Annexe]",0,"Yainu-Par [Annexe]",0,0,1,0,0,"<switch:Annexeà Yainu-Par [Annexe]/de Yainu-Par [Annexe]>",0
1186,"Appontement de l'Améthyste [Annexe]",0,"Appontement de l'Améthyste [Annexe]",0,0,1,0,0,"<switch:Annexeà l'appontement de l'Améthyste [Annexe]/de l'appontement de l'Améthyste [Annexe]>",0
1187,"Comptoirs de la Canopée [Annexe]",0,"Comptoirs de la Canopée [Annexe]",0,0,1,0,0,"<switch:Annexeaux comptoirs de la Canopée [Annexe]/des comptoirs de la Canopée [Annexe]>",0
1188,"Le Gisement intarissable [Annexe]",0,"Le Gisement intarissable [Annexe]",0,0,1,0,0,"<switch:Annexeau Gisement intarissable [Annexe]/du Gisement intarissable [Annexe]>",0
1189,"Place de la Bourse [Annexe]",0,"Place de la Bourse [Annexe]",0,0,1,0,0,"<switch:Annexeà la place de la Bourse [Annexe]/de la place de la Bourse [Annexe]>",0
1190,"Pleincœur  [Annexe]",0,"Pleincœur  [Annexe]",0,0,1,0,0,"<switch:Annexeà Pleincœur [Annexe]/de Pleincœur [Annexe]>",0
1191,"Le Souffle de la Sultane [Annexe]",0,"Le Souffle de la Sultane [Annexe]",0,0,1,0,0,"<switch:Annexeau Souffle de la Sultane [Annexe]/du Souffle de la Sultane [Annexe]>",0
1192,"Salut de Raubahn [Annexe]",0,"Salut de Raubahn [Annexe]",0,0,1,0,0,"<switch:Annexeau Salut de Raubahn [Annexe]/du Salut de Raubahn [Annexe]>",0
1193,"La Coupe est [Annexe]",0,"La Coupe est [Annexe]",0,0,1,0,0,"<switch:Annexeà La Coupe est [Annexe]/de La Coupe est [Annexe]>",0
1194,"La Coupe nord [Annexe]",0,"La Coupe nord [Annexe]",0,0,1,0,0,"<switch:Annexeà La Coupe nord [Annexe]/de La Coupe nord [Annexe]>",0
1195,"La Coupe sud-est [Annexe]",0,"La Coupe sud-est [Annexe]",0,0,1,0,0,"<switch:Annexeà La Coupe sud-est [Annexe]/de La Coupe sud-est [Annexe]>",0
1196,"La Coupe sud [Annexe]",0,"La Coupe sud [Annexe]",0,0,1,0,0,"<switch:Annexeà La Coupe sud [Annexe]/de La Coupe sud [Annexe]>",0
1197,"La Coupe sud-ouest [Annexe]",0,"La Coupe sud-ouest [Annexe]",0,0,1,0,0,"<switch:Annexeà La Coupe sud-ouest [Annexe]/de La Coupe sud-ouest [Annexe]>",0
1198,"Place de la bourse [Annexe]",0,"Place de la bourse [Annexe]",0,0,1,0,0,"<switch:Annexeà la place de la bourse [Annexe]/de la place de la bourse [Annexe]>",0
1199,"Quai de Brumée [Annexe]",0,"Quai de Brumée [Annexe]",0,0,1,0,0,"<switch:Annexeau quai de Brumée [Annexe]/du quai de Brumée [Annexe]>",0
1200,"Place du Frimas",0,"Place du Frimas",0,0,1,0,0,"<switch:la place du Frimas/à la place du Frimas/de la place du Frimas>",0
1201,"Aqueduc de l'Amirale",0,"Aqueduc de l'Amirale",0,0,1,0,0,"<switch:l'aqueduc de l'Amirale/à l'aqueduc de l'Amirale/de l'aqueduc de l'Amirale>",0
1202,"Bazar du littoral",0,"Bazar du littoral",0,0,1,0,0,"<switch:le bazar du littoral/au bazar du littoral/du bazar du littoral>",0
1203,"L'Azuréenne",0,"L'Azuréenne",0,0,1,0,0,"<switch:L'Azuréenne/à L'Azuréenne/de L'Azuréenne>",0
1204,"Brumée nord-ouest",0,"Brumée nord-ouest",0,0,1,0,0,"<switch:Brumée nord-ouest/à Brumée nord-ouest/de Brumée nord-ouest>",0
1205,"Brumée nord-est",0,"Brumée nord-est",0,0,1,0,0,"<switch:Brumée nord-est/à Brumée nord-est/de Brumée nord-est>",0
1206,"Bazar du littoral",0,"Bazar du littoral",0,0,1,0,0,"<switch:le bazar du littoral/au bazar du littoral/du bazar du littoral>",0
1207,"Brumée sud-est",0,"Brumée sud-est",0,0,1,0,0,"<switch:Brumée sud-est/à Brumée sud-est/de Brumée sud-est>",0
1208,"Place de la Bourse",0,"Place de la Bourse",0,0,1,0,0,"<switch:la place de la Bourse/à la place de la Bourse/de la place de la Bourse>",0
1209,"Le Gisement intarissable",0,"Le Gisement intarissable",0,0,1,0,0,"<switch:Le Gisement intarissable/au Gisement intarissable/du Gisement intarissable>",0
